TANGGAL,KODE BARANG,NAMA BARANG,PENJUALAN,HARGA,CUSTOMER,NO. INVOICE
12-Jul-21,A266,Pulpen Faster C600 Hitam,55,  3.500 ,,
12-Jul-21,A280,Pulpen Pilot Std Hitam,113,  3.000 ,,
12-Jul-21,A323,Stapler Max Besar,130,  60.500 ,,
13-Jul-21,A004,Amplop Garda 104 PPS,99,  17.000 ,,
13-Jul-21,A102,Baterai Alkaline A3,12,  15.000 ,,
13-Jul-21,A118,Correction Tape V-tec Kecil,46,  3.000 ,,
13-Jul-21,A125,Cutter Hore A-300,30,  5.500 ,,
13-Jul-21,A136,"Double Tape 1"" Daimaru",72,  10.000 ,,
13-Jul-21,A136,"Double Tape 1"" Daimaru",10,  10.000 ,,
13-Jul-21,A170,Kertas Sidu A4 70 Gsm,24,  47.000 ,,
13-Jul-21,A244,Penggaris ButterFly 20Cm,39,  2.500 ,,
13-Jul-21,A258,Penghapus Pensil FC,14,  2.500 ,,
13-Jul-21,A346,Tempat Pensil Joyko Rak,37,  20.000 ,,
13-Jul-21,A354,Tip Ex V-tec Biru,26,  4.500 ,,
13-Jul-21,A354,Tip Ex V-tec Biru,33,  4.500 ,,
14-Jul-21,A004,Amplop Garda 104 PPS,35,  17.000 ,,
14-Jul-21,A124,Cutter Hore L-500,5,  12.000 ,,
14-Jul-21,A145,"Double Tape 2"" Busa 3M",17,  38.000 ,,
14-Jul-21,A156,Gantungan Kunci Bulat,12,  1.000 ,,
14-Jul-21,A243,Penggaris ButterFly 30Cm,36,  4.000 ,,
14-Jul-21,A248,Penggaris Besi 30Cm,28,  14.000 ,,
14-Jul-21,A299,Plastik Laminating Ukuran KTP Joyko,119,  40.000 ,,
15-Jul-21,A004,Amplop Garda 104 PPS,14,  17.000 ,,
15-Jul-21,A102,Baterai Alkaline A3,24,  15.000 ,,
15-Jul-21,A125,Cutter Hore A-300,12,  5.500 ,,
15-Jul-21,A136,"Double Tape 1"" Daimaru",8,  10.000 ,,
15-Jul-21,A244,Penggaris ButterFly 20Cm,92,  2.500 ,,
15-Jul-21,A258,Penghapus Pensil FC,75,  2.500 ,,
15-Jul-21,A354,Tip Ex V-tec Biru,27,  4.500 ,,
16-Jul-21,A005,Amplop Merpati 90 PPS,30,  23.000 ,,
16-Jul-21,A170,Kertas Sidu A4 70 Gsm,23,  47.000 ,,
16-Jul-21,A246,Penggaris V-tec 30Cm,10,  3.000 ,,
16-Jul-21,A256,Penghapus Pensil Steadler,14,  3.500 ,,
16-Jul-21,A265,Pulpen Faster C6 Biru,139,  4.000 ,,
16-Jul-21,A354,Tip Ex V-tec Biru,48,  4.500 ,,
16-Jul-21,A366,White Board Besar Joyko,63,  400.000 ,,
17-Jul-21,A025,Binder Clips Kenko 111,16,  6.000 ,,
17-Jul-21,A115,Box File Joyko Kawat,9,  27.500 ,,
17-Jul-21,A122,Cutter Vtec- L500,49,  14.000 ,,
17-Jul-21,A150,Gunting M-2000 Sedang,59,  15.000 ,,
17-Jul-21,A154,Gunting Joyko Sedang,9,  15.000 ,,
17-Jul-21,A161,Isi Block Note A5,58,  11.000 ,,
17-Jul-21,A215,Lem Fox Botol Kecil,6,  10.000 ,,
17-Jul-21,A245,Penggaris V-tec 20Cm,10,  2.000 ,,
17-Jul-21,A250,Penggaris Besi 100Cm,7,  35.000 ,,
17-Jul-21,A265,Pulpen Faster C6 Biru,33,  4.000 ,,
22-Jul-21,A116,Correction Tape Joyko Kecil,13,  3.600 ,,
22-Jul-21,A122,Cutter Vtec- L500,134,  14.000 ,,
22-Jul-21,A154,Gunting Joyko Sedang,29,  15.000 ,,
22-Jul-21,A161,Isi Block Note A5,5,  11.000 ,,
22-Jul-21,A224,Lem Power Glue Kecil,11,  2.500 ,,
22-Jul-21,A248,Penggaris Besi 30Cm,78,  14.000 ,,
22-Jul-21,A248,Penggaris Besi 30Cm,39,  14.000 ,,
22-Jul-21,A250,Penggaris Besi 100Cm,131,  35.000 ,,
22-Jul-21,A265,Pulpen Faster C6 Biru,70,  4.000 ,,
23-Jul-21,A001,Amplop PPL 90PPS,20,  26.000 ,,
23-Jul-21,A015,Amplop Cokelat Polos B5,6,  35.000 ,,
23-Jul-21,A017,Binder Clips Joyko 105,8,  4.000 ,,
23-Jul-21,A105,Baterai Eveready A3 isi 10,10,  40.000 ,,
23-Jul-21,A117,Correction Tape Joyko Merah,43,  4.000 ,,
23-Jul-21,A176,Kertas Sidu A4 80 Gsm,12,  51.500 ,,
23-Jul-21,A188,Kertas Photo Glosy Epson A4,88,  26.000 ,,
23-Jul-21,A199,Kertas Sticker Vinyl F4,79,  100.000 ,,
23-Jul-21,A315,Solatib Nachi Sedang,90,  7.000 ,,
23-Jul-21,A342,Spidol Snowman Besar,50,  15.000 ,,
23-Jul-21,A356,Tinta Spidol Karung,20,  20.000 ,,
23-Jul-21,A358,Tali Rafia Kecil,27,  3.000 ,,
23-Jul-21,A384,Catridge Canon 811,50,  260.000 ,,
24-Jul-21,A001,Amplop PPL 90PPS,35,  26.000 ,,
24-Jul-21,A077,Buku Folio 50 PPL,117,  55.000 ,,
24-Jul-21,A154,Gunting Joyko Sedang,79,  15.000 ,,
24-Jul-21,A351,Tip Ex Borneo Merah,27,  4.000 ,,
24-Jul-21,A388,Tinta E-Print Comp 664 Y,55,  90.000 ,,
26-Jul-21,A015,Amplop Cokelat Polos B5,47,  35.000 ,,
26-Jul-21,A117,Correction Tape Joyko Merah,65,  4.000 ,,
26-Jul-21,A135,"Double Tape 1/5"" Daimaru",45,  5.000 ,,
26-Jul-21,A153,Gunting Joyko Besar,62,  20.000 ,,
26-Jul-21,A153,Gunting Joyko Besar,44,  20.000 ,,
26-Jul-21,A220,Lem UHU Stick Kecil,127,  14.000 ,,
26-Jul-21,A227,Lem Tembak Joyko isi 5,20,  20.000 ,,
26-Jul-21,A235,Map Daichi L,108,  55.000 ,,
26-Jul-21,A256,Penghapus Pensil Steadler,74,  3.500 ,,
26-Jul-21,A343,Spidol Snowman Plastik,137,  13.000 ,,
26-Jul-21,A386,Tinta E-Print Comp 664 C,80,  90.000 ,,
27-Jul-21,A077,Buku Folio 50 PPL,92,  55.000 ,,
27-Jul-21,A153,Gunting Joyko Besar,133,  20.000 ,,
27-Jul-21,A154,Gunting Joyko Sedang,118,  15.000 ,,
27-Jul-21,A158,Isi Cutter Joyko A-300,135,  3.000 ,,
27-Jul-21,A220,Lem UHU Stick Kecil,145,  14.000 ,,
27-Jul-21,A231,Map Kertas Biola,139,  67.000 ,,
27-Jul-21,A256,Penghapus Pensil Steadler,104,  3.500 ,,
27-Jul-21,A266,Pulpen Faster C600 Hitam,22,  3.500 ,,
27-Jul-21,A343,Spidol Snowman Plastik,135,  13.000 ,,
27-Jul-21,A354,Tip Ex V-tec Biru,15,  4.500 ,,
27-Jul-21,A354,Tip Ex V-tec Biru,59,  4.500 ,,
28-Jul-21,A005,Amplop Merpati 90 PPS,28,  23.000 ,,
28-Jul-21,A115,Box File Joyko Kawat,25,  27.500 ,,
28-Jul-21,A135,"Double Tape 1/5"" Daimaru",60,  5.000 ,,
28-Jul-21,A153,Gunting Joyko Besar,81,  20.000 ,,
28-Jul-21,A227,Lem Tembak Joyko isi 5,40,  20.000 ,,
28-Jul-21,A235,Map Daichi L,147,  55.000 ,,
28-Jul-21,A246,Penggaris V-tec 30Cm,13,  3.000 ,,
28-Jul-21,A366,White Board Besar Joyko,60,  400.000 ,,
28-Jul-21,A386,Tinta E-Print Comp 664 C,68,  90.000 ,,
29-Jul-21,A115,Box File Joyko Kawat,23,  27.500 ,,
29-Jul-21,A116,Correction Tape Joyko Kecil,95,  3.600 ,,
29-Jul-21,A118,Correction Tape V-tec Kecil,31,  3.000 ,,
29-Jul-21,A122,Cutter Vtec- L500,8,  14.000 ,,
29-Jul-21,A154,Gunting Joyko Sedang,78,  15.000 ,,
29-Jul-21,A224,Lem Power Glue Kecil,5,  2.500 ,,
29-Jul-21,A225,Lem Fox Aibon Kaleng Kecil,24,  12.000 ,,
29-Jul-21,A265,Pulpen Faster C6 Biru,28,  4.000 ,,
29-Jul-21,A289,Pulpen Boxi Hitam,59,  10.000 ,,
29-Jul-21,A389,Tinta E-Print Comp 664 K,24,  90.000 ,,
30-Jul-21,A001,Amplop PPL 90PPS,20,  26.000 ,,
30-Jul-21,A110,Baterai Eveready A2 isi 2,46,  10.000 ,,
30-Jul-21,A160,Isi Cutter Hore A-300,35,  2.500 ,,
30-Jul-21,A160,Isi Cutter Hore A-300,50,  2.500 ,,
30-Jul-21,A165,Jarum Jait Kecil,46,  5.000 ,,
30-Jul-21,A175,Kertas SIDU Quarto 80 Gsm,130,  45.000 ,,
30-Jul-21,A188,Kertas Photo Glosy Epson A4,24,  26.000 ,,
30-Jul-21,A210,Kertas Continous Form 2Ply SIDU,88,  315.000 ,,
30-Jul-21,A210,Kertas Continous Form 2Ply SIDU,12,  315.000 ,,
30-Jul-21,A217,Lem Fox Botol Besar,56,  37.000 ,,
30-Jul-21,A229,Mika Transparant F4,78,  33.000 ,,
30-Jul-21,A268,Pulpen Snowman V1 Hitam,82,  3.000 ,,
30-Jul-21,A269,Pulpen Snowman V1 Biru,26,  3.000 ,,
30-Jul-21,A270,Pulpen Snowman V1 Merah,51,  3.000 ,,
30-Jul-21,A271,Pulpen Snowman V2 Hitam,71,  4.000 ,,
30-Jul-21,A279,Pulpen Standart AE 7 Merah,33,  3.000 ,,
31-Jul-21,A011,Amplop Coklat Tali Envlope A4,125,  65.000 ,,
31-Jul-21,A012,Amplop Cokelat Tali Envlope B5,84,  47.000 ,,
31-Jul-21,A019,Binder Clips Joyko 111,139,  6.000 ,,
31-Jul-21,A112,Box File Borneo Plastik,26,  13.500 ,,
31-Jul-21,A112,Box File Borneo Plastik,42,  13.500 ,,
31-Jul-21,A114,Box File Borneo Kawat,61,  22.500 ,,
31-Jul-21,A123,Cutter Vtec A-300,33,  7.000 ,,
31-Jul-21,A155,Gunting Seng Besar,37,  25.000 ,,
31-Jul-21,A159,Isi Cutter Hore L-500,23,  5.000 ,,
31-Jul-21,A245,Penggaris V-tec 20Cm,20,  2.000 ,,
31-Jul-21,A250,Penggaris Besi 100Cm,73,  35.000 ,,
31-Jul-21,A258,Penghapus Pensil FC,67,  2.500 ,,
31-Jul-21,A325,Staples no.3,34,  8.000 ,,
31-Jul-21,A352,Tip Ex Borneo Pen,74,  5.000 ,,
31-Jul-21,A365,White Board Sedang Joyko,99,  300.000 ,,
2-Agu-21,A009,Amplop Cokelat Tali Borneo B5,6,  38.000 ,,
2-Agu-21,A100,Baterai ABC A2,107,  2.800 ,,
2-Agu-21,A100,Baterai ABC A2,110,  2.800 ,,
2-Agu-21,A116,Correction Tape Joyko Kecil,16,  3.600 ,,
2-Agu-21,A118,Correction Tape V-tec Kecil,17,  3.000 ,,
2-Agu-21,A205,Kertas HVS Gulungan Besar,34,  350.000 ,,
2-Agu-21,A224,Lem Power Glue Kecil,20,  2.500 ,,
2-Agu-21,A320,Stapler Joyko Besar,76,  18.500 ,,
2-Agu-21,A323,Stapler Max Besar,11,  60.500 ,,
2-Agu-21,A335,Stabilo Boss Kecil,24,  8.500 ,,
3-Agu-21,A015,Amplop Cokelat Polos B5,25,  35.000 ,,
3-Agu-21,A105,Baterai Eveready A3 isi 10,4,  40.000 ,,
3-Agu-21,A134,"Double Tape 1/4"" Daimaru",31,  5.000 ,,
3-Agu-21,A356,Tinta Spidol Karung,24,  20.000 ,,
4-Agu-21,A011,Amplop Coklat Tali Envlope A4,29,  65.000 ,,
4-Agu-21,A132,"Double Tape 1.1/5"" Borneo",15,  8.000 ,,
4-Agu-21,A146,Double Folio Garis SIDU,63,  55.000 ,,
4-Agu-21,A170,Kertas Sidu A4 70 Gsm,13,  47.000 ,,
4-Agu-21,A213,Lem Korea G,78,  15.000 ,,
4-Agu-21,A246,Penggaris V-tec 30Cm,33,  3.000 ,,
4-Agu-21,A256,Penghapus Pensil Steadler,72,  3.500 ,,
4-Agu-21,A315,Solatib Nachi Sedang,40,  7.000 ,,
5-Agu-21,A011,Amplop Coklat Tali Envlope A4,13,  65.000 ,,
5-Agu-21,A054,Buku Tulis Kotak Matematika SIDU,14,  37.000 ,,
5-Agu-21,A111,Baterai Eveready A2,60,  2.000 ,,
5-Agu-21,A111,Baterai Eveready A2,50,  2.000 ,,
5-Agu-21,A128,Cutter Stenlis Tukang Besar,90,  15.000 ,,
5-Agu-21,A171,Kertas SIDU F4 70 Gsm,48,  51.500 ,,
5-Agu-21,A225,Lem Fox Aibon Kaleng Kecil,34,  12.000 ,,
5-Agu-21,A245,Penggaris V-tec 20Cm,18,  2.000 ,,
5-Agu-21,A256,Penghapus Pensil Steadler,18,  3.500 ,,
6-Agu-21,A017,Binder Clips Joyko 105,9,  4.000 ,,
6-Agu-21,A048,Block Notes Ria A5 100,50,  65.000 ,,
6-Agu-21,A048,Block Notes Ria A5 100,25,  65.000 ,,
6-Agu-21,A116,Correction Tape Joyko Kecil,42,  3.600 ,,
6-Agu-21,A158,Isi Cutter Joyko A-300,15,  3.000 ,,
6-Agu-21,A205,Kertas HVS Gulungan Besar,48,  350.000 ,,
6-Agu-21,A247,Penggaris V-Tec 50Cm,14,  5.000 ,,
6-Agu-21,A279,Pulpen Standart AE 7 Merah,40,  3.000 ,,
6-Agu-21,A318,Solatib Kabel Niron,67,  10.000 ,,
9-Agu-21,A007,Amplop Cokelat Tali Borneo F4,75,  68.000 ,,
9-Agu-21,A008,Amplop Coklat Tali Borneo A4,12,  55.000 ,,
9-Agu-21,A048,Block Notes Ria A5 100,8,  65.000 ,,
9-Agu-21,A116,Correction Tape Joyko Kecil,10,  3.600 ,,
9-Agu-21,A117,Correction Tape Joyko Merah,35,  4.000 ,,
9-Agu-21,A248,Penggaris Besi 30Cm,23,  14.000 ,,
9-Agu-21,A259,Pensil 2B Joyko,127,  4.000 ,,
9-Agu-21,A289,Pulpen Boxi Hitam,85,  10.000 ,,
10-Agu-21,A078,Buku Folio 100 Borneo,15,  86.000 ,,
10-Agu-21,A126,Cutter Xianjiang L-500 Renceng,17,  30.000 ,,
10-Agu-21,A158,Isi Cutter Joyko A-300,125,  3.000 ,,
10-Agu-21,A246,Penggaris V-tec 30Cm,27,  3.000 ,,
10-Agu-21,A346,Tempat Pensil Joyko Rak,20,  20.000 ,,
10-Agu-21,A348,Tip Ex Joyko Merah,126,  6.000 ,,
11-Agu-21,A007,Amplop Cokelat Tali Borneo F4,80,  68.000 ,,
11-Agu-21,A015,Amplop Cokelat Polos B5,30,  35.000 ,,
11-Agu-21,A117,Correction Tape Joyko Merah,31,  4.000 ,,
11-Agu-21,A117,Correction Tape Joyko Merah,16,  4.000 ,,
11-Agu-21,A146,Double Folio Garis SIDU,55,  55.000 ,,
11-Agu-21,A170,Kertas Sidu A4 70 Gsm,10,  47.000 ,,
11-Agu-21,A170,Kertas Sidu A4 70 Gsm,14,  47.000 ,,
11-Agu-21,A212,Lem Kertas Dlukol Besar,34,  8.000 ,,
11-Agu-21,A224,Lem Power Glue Kecil,48,  2.500 ,,
11-Agu-21,A245,Penggaris V-tec 20Cm,13,  2.000 ,,
12-Agu-21,A117,Correction Tape Joyko Merah,48,  4.000 ,,
12-Agu-21,A123,Cutter Vtec A-300,86,  7.000 ,,
12-Agu-21,A125,Cutter Hore A-300,30,  5.500 ,,
12-Agu-21,A145,"Double Tape 2"" Busa 3M",84,  38.000 ,,
12-Agu-21,A176,Kertas Sidu A4 80 Gsm,93,  51.500 ,,
12-Agu-21,A249,Penggaris Besi 50Cm,127,  20.000 ,,
12-Agu-21,A251,Penggaris Kayu 100Cm,35,  30.000 ,,
12-Agu-21,A253,Pembolong Kertas Besar Joyko,76,  22.000 ,,
12-Agu-21,A256,Penghapus Pensil Steadler,11,  3.500 ,,
12-Agu-21,A274,Pulpen Snowman V5 Hitam,57,  4.500 ,,
12-Agu-21,A331,Steples Tembak Bsar,30,  20.000 ,,
13-Agu-21,A144,Double Tape 1.1/5 Busa 3M,97,  20.000 ,,
13-Agu-21,A278,Pulpen Standart AE 7 Biru ,93,  3.000 ,,
14-Agu-21,A005,Amplop Merpati 90 PPS,30,  23.000 ,,
14-Agu-21,A111,Baterai Eveready A2,30,  2.000 ,,
14-Agu-21,A120,Cutter Joyko L-500,70,  16.000 ,,
14-Agu-21,A205,Kertas HVS Gulungan Besar,32,  350.000 ,,
14-Agu-21,A215,Lem Fox Botol Kecil,22,  10.000 ,,
14-Agu-21,A216,Lem Fox Botol Sedang,86,  16.000 ,,
14-Agu-21,A244,Penggaris ButterFly 20Cm,18,  2.500 ,,
14-Agu-21,A255,Pengghapus White Board,12,  11.000 ,,
14-Agu-21,A258,Penghapus Pensil FC,78,  2.500 ,,
16-Agu-21,A001,Amplop PPL 90PPS,20,  26.000 ,,
16-Agu-21,A015,Amplop Cokelat Polos B5,13,  35.000 ,,
16-Agu-21,A102,Baterai Alkaline A3,35,  15.000 ,,
16-Agu-21,A105,Baterai Eveready A3 isi 10,20,  40.000 ,,
16-Agu-21,A115,Box File Joyko Kawat,35,  27.500 ,,
16-Agu-21,A118,Correction Tape V-tec Kecil,21,  3.000 ,,
16-Agu-21,A126,Cutter Xianjiang L-500 Renceng,115,  30.000 ,,
16-Agu-21,A259,Pensil 2B Joyko,35,  4.000 ,,
16-Agu-21,A260,Pensil 2B Kenko,69,  4.000 ,,
16-Agu-21,A326,Staples Etona no.10,48,  4.500 ,,
16-Agu-21,A349,Tipe Ex Joyko Biru,77,  8.000 ,,
18-Agu-21,A004,Amplop Garda 104 PPS,25,  17.000 ,,
18-Agu-21,A135,"Double Tape 1/5"" Daimaru",74,  5.000 ,,
18-Agu-21,A136,"Double Tape 1"" Daimaru",79,  10.000 ,,
18-Agu-21,A136,"Double Tape 1"" Daimaru",28,  10.000 ,,
18-Agu-21,A258,Penghapus Pensil FC,48,  2.500 ,,
18-Agu-21,A354,Tip Ex V-tec Biru,45,  4.500 ,,
19-Agu-21,A004,Amplop Garda 104 PPS,31,  17.000 ,,
19-Agu-21,A102,Baterai Alkaline A3,75,  15.000 ,,
19-Agu-21,A116,Correction Tape Joyko Kecil,16,  3.600 ,,
19-Agu-21,A145,"Double Tape 2"" Busa 3M",40,  38.000 ,,
19-Agu-21,A244,Penggaris ButterFly 20Cm,40,  2.500 ,,
19-Agu-21,A248,Penggaris Besi 30Cm,54,  14.000 ,,
19-Agu-21,A299,Plastik Laminating Ukuran KTP Joyko,35,  40.000 ,,
20-Agu-21,A004,Amplop Garda 104 PPS,50,  17.000 ,,
20-Agu-21,A135,"Double Tape 1/5"" Daimaru",61,  5.000 ,,
20-Agu-21,A136,"Double Tape 1"" Daimaru",60,  10.000 ,,
20-Agu-21,A136,"Double Tape 1"" Daimaru",45,  10.000 ,,
20-Agu-21,A256,Penghapus Pensil Steadler,116,  3.500 ,,
20-Agu-21,A258,Penghapus Pensil FC,10,  2.500 ,,
20-Agu-21,A258,Penghapus Pensil FC,19,  2.500 ,,
20-Agu-21,A265,Pulpen Faster C6 Biru,26,  4.000 ,,
20-Agu-21,A345,Tempat Pensil Joyko Sleting,10,  14.000 ,,
20-Agu-21,A354,Tip Ex V-tec Biru,39,  4.500 ,,
21-Agu-21,A005,Amplop Merpati 90 PPS,20,  23.000 ,,
21-Agu-21,A015,Amplop Cokelat Polos B5,20,  35.000 ,,
21-Agu-21,A122,Cutter Vtec- L500,74,  14.000 ,,
21-Agu-21,A124,Cutter Hore L-500,30,  12.000 ,,
21-Agu-21,A224,Lem Power Glue Kecil,25,  2.500 ,,
21-Agu-21,A225,Lem Fox Aibon Kaleng Kecil,44,  12.000 ,,
21-Agu-21,A265,Pulpen Faster C6 Biru,25,  4.000 ,,
21-Agu-21,A366,White Board Besar Joyko,25,  400.000 ,,
23-Agu-21,A025,Binder Clips Kenko 111,5,  6.000 ,,
23-Agu-21,A124,Cutter Hore L-500,38,  12.000 ,,
23-Agu-21,A150,Gunting M-2000 Sedang,28,  15.000 ,,
23-Agu-21,A154,Gunting Joyko Sedang,44,  15.000 ,,
23-Agu-21,A161,Isi Block Note A5,19,  11.000 ,,
23-Agu-21,A246,Penggaris V-tec 30Cm,20,  3.000 ,,
23-Agu-21,A250,Penggaris Besi 100Cm,117,  35.000 ,,
24-Agu-21,A122,Cutter Vtec- L500,76,  14.000 ,,
24-Agu-21,A154,Gunting Joyko Sedang,122,  15.000 ,,
24-Agu-21,A215,Lem Fox Botol Kecil,25,  10.000 ,,
24-Agu-21,A224,Lem Power Glue Kecil,59,  2.500 ,,
24-Agu-21,A245,Penggaris V-tec 20Cm,55,  2.000 ,,
24-Agu-21,A250,Penggaris Besi 100Cm,54,  35.000 ,,
24-Agu-21,A265,Pulpen Faster C6 Biru,92,  4.000 ,,
25-Agu-21,A015,Amplop Cokelat Polos B5,11,  35.000 ,,
25-Agu-21,A017,Binder Clips Joyko 105,143,  4.000 ,,
25-Agu-21,A105,Baterai Eveready A3 isi 10,8,  40.000 ,,
25-Agu-21,A161,Isi Block Note A5,95,  11.000 ,,
25-Agu-21,A176,Kertas Sidu A4 80 Gsm,38,  51.500 ,,
25-Agu-21,A188,Kertas Photo Glosy Epson A4,21,  26.000 ,,
25-Agu-21,A199,Kertas Sticker Vinyl F4,31,  100.000 ,,
25-Agu-21,A315,Solatib Nachi Sedang,7,  7.000 ,,
25-Agu-21,A342,Spidol Snowman Besar,83,  15.000 ,,
25-Agu-21,A356,Tinta Spidol Karung,24,  20.000 ,,
25-Agu-21,A358,Tali Rafia Kecil,43,  3.000 ,,
25-Agu-21,A384,Catridge Canon 811,60,  260.000 ,,
26-Agu-21,A102,Baterai Alkaline A3,20,  15.000 ,,
26-Agu-21,A125,Cutter Hore A-300,72,  5.500 ,,
26-Agu-21,A136,"Double Tape 1"" Daimaru",65,  10.000 ,,
26-Agu-21,A246,Penggaris V-tec 30Cm,41,  3.000 ,,
26-Agu-21,A258,Penghapus Pensil FC,69,  2.500 ,,
26-Agu-21,A346,Tempat Pensil Joyko Rak,10,  20.000 ,,
26-Agu-21,A351,Tip Ex Borneo Merah,63,  4.000 ,,
27-Agu-21,A004,Amplop Garda 104 PPS,46,  17.000 ,,
27-Agu-21,A004,Amplop Garda 104 PPS,11,  17.000 ,,
27-Agu-21,A116,Correction Tape Joyko Kecil,15,  3.600 ,,
27-Agu-21,A124,Cutter Hore L-500,31,  12.000 ,,
27-Agu-21,A125,Cutter Hore A-300,38,  5.500 ,,
27-Agu-21,A145,"Double Tape 2"" Busa 3M",34,  38.000 ,,
27-Agu-21,A156,Gantungan Kunci Bulat,13,  1.000 ,,
27-Agu-21,A243,Penggaris ButterFly 30Cm,31,  4.000 ,,
27-Agu-21,A248,Penggaris Besi 30Cm,33,  14.000 ,,
27-Agu-21,A299,Plastik Laminating Ukuran KTP Joyko,148,  40.000 ,,
27-Agu-21,A354,Tip Ex V-tec Biru,20,  4.500 ,,
28-Agu-21,A004,Amplop Garda 104 PPS,23,  17.000 ,,
28-Agu-21,A102,Baterai Alkaline A3,39,  15.000 ,,
28-Agu-21,A135,"Double Tape 1/5"" Daimaru",50,  5.000 ,,
28-Agu-21,A136,"Double Tape 1"" Daimaru",71,  10.000 ,,
28-Agu-21,A244,Penggaris ButterFly 20Cm,95,  2.500 ,,
28-Agu-21,A256,Penghapus Pensil Steadler,14,  3.500 ,,
28-Agu-21,A258,Penghapus Pensil FC,65,  2.500 ,,
28-Agu-21,A258,Penghapus Pensil FC,20,  2.500 ,,
28-Agu-21,A265,Pulpen Faster C6 Biru,137,  4.000 ,,
28-Agu-21,A354,Tip Ex V-tec Biru,54,  4.500 ,,
30-Agu-21,A015,Amplop Cokelat Polos B5,20,  35.000 ,,
30-Agu-21,A122,Cutter Vtec- L500,71,  14.000 ,,
30-Agu-21,A265,Pulpen Faster C6 Biru,20,  4.000 ,,
30-Agu-21,A366,White Board Besar Joyko,40,  400.000 ,,
31-Agu-21,A025,Binder Clips Kenko 111,116,  6.000 ,,
31-Agu-21,A116,Correction Tape Joyko Kecil,36,  3.600 ,,
31-Agu-21,A124,Cutter Hore L-500,20,  12.000 ,,
31-Agu-21,A124,Cutter Hore L-500,24,  12.000 ,,
31-Agu-21,A150,Gunting M-2000 Sedang,148,  15.000 ,,
31-Agu-21,A154,Gunting Joyko Sedang,82,  15.000 ,,
31-Agu-21,A161,Isi Block Note A5,110,  11.000 ,,
31-Agu-21,A225,Lem Fox Aibon Kaleng Kecil,12,  12.000 ,,
31-Agu-21,A246,Penggaris V-tec 30Cm,45,  3.000 ,,
31-Agu-21,A250,Penggaris Besi 100Cm,112,  35.000 ,,
31-Agu-21,A265,Pulpen Faster C6 Biru,20,  4.000 ,,
1-Sep-21,A115,Box File Joyko Kawat,15,  27.500 ,,
1-Sep-21,A122,Cutter Vtec- L500,101,  14.000 ,,
1-Sep-21,A154,Gunting Joyko Sedang,131,  15.000 ,,
1-Sep-21,A161,Isi Block Note A5,144,  11.000 ,,
1-Sep-21,A188,Kertas Photo Glosy Epson A4,17,  26.000 ,,
1-Sep-21,A199,Kertas Sticker Vinyl F4,12,  100.000 ,,
1-Sep-21,A225,Lem Fox Aibon Kaleng Kecil,10,  12.000 ,,
1-Sep-21,A250,Penggaris Besi 100Cm,75,  35.000 ,,
1-Sep-21,A356,Tinta Spidol Karung,40,  20.000 ,,
2-Sep-21,A017,Binder Clips Joyko 105,58,  4.000 ,,
2-Sep-21,A018,Binder Clips Joyko 107,95,  4.000 ,,
2-Sep-21,A019,Binder Clips Joyko 111,28,  6.000 ,,
2-Sep-21,A080,Buku Folio 25 Ria,97,  23.000 ,,
2-Sep-21,A156,Gantungan Kunci Bulat,25,  1.000 ,,
2-Sep-21,A176,Kertas Sidu A4 80 Gsm,11,  51.500 ,,
2-Sep-21,A268,Pulpen Snowman V1 Hitam,42,  3.000 ,,
2-Sep-21,A315,Solatib Nachi Sedang,100,  7.000 ,,
2-Sep-21,A342,Spidol Snowman Besar,30,  15.000 ,,
2-Sep-21,A351,Tip Ex Borneo Merah,12,  4.000 ,,
2-Sep-21,A358,Tali Rafia Kecil,107,  3.000 ,,
2-Sep-21,A384,Catridge Canon 811,86,  260.000 ,,
3-Sep-21,A020,Binder Clips Joyko 155,76,  7.000 ,,
3-Sep-21,A032,Binder Clips V-tec 155,108,  6.500 ,,
3-Sep-21,A033,Binder Clips V-tec 200,18,  11.500 ,,
3-Sep-21,A040,Binder Clips Trigonal Kenko No.5,123,  6.500 ,,
3-Sep-21,A044,Block Notes PPL A5 50,80,  45.000 ,,
3-Sep-21,A065,Buku Octavo PPL 50,15,  25.000 ,,
3-Sep-21,A070,Buku Octavo Ria 100,102,  40.000 ,,
3-Sep-21,A077,Buku Folio 50 PPL,51,  55.000 ,,
3-Sep-21,A078,Buku Folio 100 Borneo,56,  86.000 ,,
3-Sep-21,A163,Isi Binder SIDU A5,76,  8.000 ,,
3-Sep-21,A182,Kertas Buffalo F4,85,  38.000 ,,
3-Sep-21,A183,Kertas Buffalo A4,70,  32.000 ,,
3-Sep-21,A270,Pulpen Snowman V1 Merah,81,  3.000 ,,
3-Sep-21,A280,Pulpen Pilot Std Hitam,64,  3.000 ,,
3-Sep-21,A295,Penyekat Buku Joyko,25,  6.000 ,,
4-Sep-21,A003,Amplop Garda 90PPS,56,  25.000 ,,
4-Sep-21,A020,Binder Clips Joyko 155,82,  7.000 ,,
4-Sep-21,A021,Binder Clips Joyko 200,79,  12.000 ,,
4-Sep-21,A044,Block Notes PPL A5 50,145,  45.000 ,,
4-Sep-21,A050,Block Notes Borneo A5 100,90,  68.000 ,,
4-Sep-21,A078,Buku Folio 100 Borneo,55,  86.000 ,,
4-Sep-21,A080,Buku Folio 25 Ria,128,  23.000 ,,
